Time (s),Surge Velocity,Sway Velocity,Yaw Rate,Position X,Position Y,Yaw Angle,Speed U,Rudder Angle (rad)
0,0.0,0.0,0.0,0.0,0.0,31.694,7.7175,0.0
4,-1.4019e-06,-0.004718,0.015865,26.267,16.217,31.728,7.7175,-6.7484e-07
8,-1.2441e-05,-0.010851,0.027142,52.529,32.443,31.814,7.7175,-0.0011586
12,-7.9683e-05,-0.018696,0.039633,78.774,48.696,31.937,7.7174,-0.029452
16,-0.00025521,-0.020524,0.03047,104.99,64.992,32.083,7.7173,0.019314
20,-0.00051377,-0.016877,0.014308,131.17,81.345,32.181,7.717,0.052228
24,-0.00071663,-0.01348,0.0075896,157.32,97.744,32.234,7.7168,0.058694
28,-0.0010005,-0.0048943,-0.0061129,183.45,114.18,32.224,7.7165,0.020781
32,-0.0011117,0.00080978,-0.0089142,209.57,130.62,32.19,7.7164,0.018022
36,-0.0011409,0.0036298,-0.005752,235.69,147.07,32.159,7.7164,0.015234
40,-0.0013096,0.0065837,-0.0038949,261.81,163.51,32.12,7.7162,-0.026049
44,-0.0014107,0.0084416,-0.0068721,287.94,179.94,32.115,7.7161,0.044527
48,-0.0013933,0.0070226,0.0019446,314.07,196.37,32.102,7.7161,0.013122
52,-0.0014247,0.0050749,0.0085546,340.2,212.8,32.107,7.7161,-0.023545
56,-0.0014832,0.0051584,0.0035254,366.32,229.23,32.14,7.716,0.026953
60,-0.0015175,0.0065912,-0.00061217,392.45,245.67,32.147,7.716,0.028716
64,-0.0018333,0.013605,-0.018606,418.56,262.12,32.126,7.7157,0.079603
68,-0.002003,0.014605,-0.006722,444.67,278.57,32.043,7.7155,-0.037087
72,-0.0023285,0.021106,-0.023389,470.8,294.99,32.002,7.7152,0.058041
76,-0.0023947,0.018191,-0.0076449,496.94,311.39,31.949,7.7151,0.040701
80,-0.0024042,0.019151,-0.0080023,523.09,327.78,31.908,7.7151,0.0065448
84,-0.0023826,0.018001,-0.0060923,549.26,344.15,31.891,7.7151,0.036983
88,-0.002405,0.016689,-0.0046076,575.43,360.5,31.881,7.7151,0.048908
92,-0.0024332,0.018243,-0.007618,601.6,376.86,31.845,7.7151,0.0098281
96,-0.0024304,0.01823,-0.0058149,627.78,393.2,31.81,7.7151,-0.0026712
100,-0.002546,0.021501,-0.016105,653.97,409.52,31.779,7.715,0.051097
104,-0.0025395,0.018747,-0.0022602,680.16,425.83,31.725,7.715,-0.019979
108,-0.0026112,0.02037,-0.010577,706.37,442.12,31.709,7.7149,0.0341
112,-0.0025878,0.020162,-0.0088695,732.59,458.4,31.673,7.7149,0.03045
116,-0.0025391,0.018588,-0.0033554,758.82,474.66,31.641,7.715,0.0010646
120,-0.0025329,0.018729,-0.0058588,785.05,490.91,31.622,7.715,0.013179
124,-0.0025382,0.018974,-0.0059917,811.29,507.15,31.589,7.715,-0.0015983
128,-0.002606,0.021566,-0.013182,837.54,523.38,31.551,7.7149,0.021066
132,-0.002589,0.019877,-0.0077904,863.8,539.59,31.521,7.7149,0.040997
136,-0.0025604,0.019154,-0.0060918,890.07,555.78,31.494,7.715,0.026761
140,-0.0025455,0.015371,0.0048969,916.35,571.96,31.473,7.715,-0.028853
144,-0.0026479,0.015265,-5.6233e-05,942.64,588.13,31.476,7.7149,-0.010764
148,-0.002632,0.013892,0.0012772,968.93,604.29,31.472,7.7149,-0.0064256
152,-0.0027044,0.01269,-0.0020557,995.22,620.45,31.495,7.7148,0.065085
156,-0.0028762,0.01808,-0.013176,1021.5,636.61,31.445,7.7146,0.0052217
160,-0.0028185,0.014705,-0.0022245,1047.8,652.76,31.428,7.7147,0.034624
164,-0.0029584,0.017258,-0.012065,1074.1,668.9,31.417,7.7146,0.072738
168,-0.0029345,0.013485,0.0026837,1100.4,685.03,31.388,7.7146,0.002467
172,-0.0028808,0.012656,0.00082269,1126.7,701.15,31.395,7.7146,0.015276
176,-0.0029519,0.013957,-0.006917,1153.0,717.27,31.4,7.7146,0.06288
180,-0.0029099,0.01206,0.001891,1179.4,733.39,31.376,7.7146,-0.0047517
184,-0.0028769,0.011914,-0.00032305,1205.7,749.49,31.379,7.7146,0.01165
188,-0.0028052,0.0097184,0.0028525,1232.0,765.6,31.392,7.7147,0.031466
192,-0.0027925,0.0047265,0.01559,1258.3,781.71,31.41,7.7147,-0.070737
196,-0.0053619,-0.039625,0.11835,1284.7,797.78,31.67,7.7122,-0.14683
200,-0.011463,-0.11054,0.23935,1311.0,813.87,32.383,7.7068,-0.2037
204,-0.018236,-0.18457,0.31806,1337.1,830.11,33.527,7.7015,-0.12524
208,-0.024997,-0.24617,0.35224,1363.1,846.7,34.882,7.6964,-0.095101
212,-0.031302,-0.27896,0.32254,1388.7,863.73,36.246,7.6913,-0.012284
216,-0.037548,-0.27966,0.25075,1414.0,881.25,37.391,7.685,0.043062
220,-0.042471,-0.26715,0.19658,1438.9,899.23,38.261,7.6797,0.010289
224,-0.046047,-0.25061,0.16049,1463.5,917.58,38.962,7.6755,0.014555
228,-0.048273,-0.24231,0.16067,1487.9,936.25,39.59,7.6731,-0.02063
232,-0.050377,-0.24417,0.18141,1512.1,955.19,40.265,7.671,-0.047334
236,-0.053551,-0.26178,0.22618,1536.0,974.4,41.09,7.6684,-0.047759
240,-0.057412,-0.27985,0.25312,1559.6,993.92,42.044,7.6652,-0.06692
244,-0.061913,-0.29468,0.26058,1583.0,1013.8,43.088,7.6613,-0.010921
248,-0.066292,-0.29638,0.23919,1606.0,1034.0,44.092,7.6569,0.015505
252,-0.07014,-0.28993,0.21297,1628.6,1054.7,44.995,7.6529,0.02421
256,-0.073525,-0.27058,0.1701,1650.9,1075.7,45.748,7.6488,0.025441
260,-0.075395,-0.25584,0.15472,1672.8,1096.9,46.404,7.6464,0.047368
264,-0.076775,-0.23537,0.12847,1694.5,1118.5,46.973,7.6443,0.06057
268,-0.077151,-0.22621,0.13708,1715.9,1140.3,47.511,7.6437,0.040015
272,-0.077294,-0.21896,0.14189,1737.1,1162.4,48.065,7.6433,0.0076904
276,-0.077401,-0.21292,0.14153,1758.1,1184.6,48.64,7.6431,0.027528
280,-0.077364,-0.20879,0.14377,1778.8,1207.1,49.214,7.643,0.021544
284,-0.077367,-0.19642,0.12301,1799.3,1229.8,49.744,7.6427,0.028307
288,-0.076996,-0.18644,0.11299,1819.5,1252.7,50.234,7.6428,0.070603
292,-0.076359,-0.17035,0.095005,1839.5,1275.8,50.626,7.643,0.0012591
296,-0.075609,-0.15042,0.067136,1859.3,1299.1,50.96,7.6434,0.067484
300,-0.07402,-0.13421,0.05887,1879.0,1322.5,51.209,7.6447,0.043615
304,-0.072623,-0.11304,0.038689,1898.5,1346.1,51.381,7.6457,0.0012372
308,-0.070405,-0.10441,0.048595,1917.9,1369.8,51.565,7.6478,0.029596
312,-0.068488,-0.090005,0.034171,1937.2,1393.5,51.735,7.6495,0.052685
316,-0.066248,-0.080415,0.035837,1956.3,1417.3,51.868,7.6517,0.018147
320,-0.064139,-0.070365,0.028614,1975.5,1441.3,52.006,7.6537,0.050782
324,-0.061955,-0.06196,0.026405,1994.5,1465.2,52.118,7.6558,0.040141
328,-0.060206,-0.046017,0.0020227,2013.4,1489.3,52.184,7.6574,0.076622
332,-0.05813,-0.033074,-0.0032377,2032.4,1513.4,52.165,7.6594,0.016628
336,-0.056153,-0.020263,-0.011904,2051.2,1537.5,52.128,7.6614,0.018054
340,-0.054198,-0.0088898,-0.020253,2070.1,1561.7,52.078,7.6633,0.066896
344,-0.052094,-0.0031913,-0.011247,2089.0,1585.8,52.005,7.6654,0.01063
348,-0.050399,0.0086205,-0.027644,2107.9,1610.0,51.929,7.6671,0.044496
352,-0.048476,0.014343,-0.023664,2126.8,1634.2,51.828,7.669,0.033809
356,-0.046723,0.019822,-0.022024,2145.7,1658.3,51.72,7.6708,-0.0088228
360,-0.04509,0.026203,-0.029674,2164.7,1682.4,51.626,7.6725,0.042656
364,-0.043466,0.031223,-0.029418,2183.6,1706.5,51.498,7.6741,0.0096061
368,-0.041888,0.034929,-0.030195,2202.7,1730.6,51.382,7.6757,0.028104
372,-0.040413,0.038976,-0.031875,2221.7,1754.7,51.251,7.6772,0.015043
376,-0.039149,0.045474,-0.042828,2240.9,1778.7,51.114,7.6785,0.060467
380,-0.03785,0.049503,-0.041552,2260.0,1802.7,50.942,7.6798,0.030639
384,-0.036568,0.050885,-0.038048,2279.3,1826.7,50.792,7.6811,0.043668
388,-0.035424,0.055077,-0.043456,2298.6,1850.6,50.63,7.6823,0.039736
392,-0.034371,0.049375,-0.025518,2317.9,1874.5,50.514,7.6833,0.06392
396,-0.033297,0.051271,-0.030263,2337.3,1898.3,50.384,7.6844,0.0011743
400,-0.032357,0.05415,-0.035822,2356.8,1922.1,50.239,7.6853,-0.0075588
404,-0.031311,0.053986,-0.032682,2376.3,1945.8,50.097,7.6864,-0.00029631
408,-0.030264,0.053423,-0.031631,2395.9,1969.5,49.972,7.6874,0.021588
412,-0.029348,0.053053,-0.028672,2415.6,1993.2,49.834,7.6883,-0.019942
416,-0.02852,0.054977,-0.037919,2435.3,2016.8,49.719,7.6892,0.057602
420,-0.027586,0.048815,-0.018478,2455.0,2040.4,49.598,7.6901,-0.0037108
424,-0.026877,0.051381,-0.030028,2474.8,2063.9,49.489,7.6908,-0.0023961
428,-0.025983,0.046509,-0.020901,2494.7,2087.4,49.407,7.6917,0.046051
432,-0.025092,0.04466,-0.019212,2514.6,2110.9,49.318,7.6925,0.0068746
436,-0.024226,0.043509,-0.021215,2534.5,2134.3,49.241,7.6934,0.026364
440,-0.02333,0.038338,-0.010785,2554.5,2157.7,49.177,7.6943,0.0097976
444,-0.022647,0.040624,-0.022457,2574.5,2181.1,49.104,7.695,0.013936
448,-0.021815,0.03567,-0.011469,2594.6,2204.5,49.044,7.6958,0.023947
452,-0.02105,0.033646,-0.010018,2614.6,2227.8,48.989,7.6965,-0.0071877
456,-0.020299,0.031863,-0.011927,2634.7,2251.1,48.955,7.6973,0.031651
460,-0.019534,0.028509,-0.0066606,2654.9,2274.4,48.918,7.698,0.018027
464,-0.01883,0.027109,-0.0070979,2675.0,2297.7,48.883,7.6987,0.0024045
468,-0.018136,0.025504,-0.0076107,2695.2,2321.0,48.858,7.6994,0.02293
472,-0.01744,0.02168,0.00015568,2715.4,2344.2,48.834,7.7001,-0.0066175
476,-0.016787,0.018503,0.00037268,2735.6,2367.5,48.847,7.7007,0.03376
480,-0.016192,0.018027,-0.0037082,2755.8,2390.7,48.844,7.7013,0.035599
484,-0.01557,0.015123,0.0015496,2776.1,2413.9,48.841,7.7019,0.020439
488,-0.015098,0.01493,0.00064991,2796.3,2437.2,48.826,7.7024,-0.021775
492,-0.014591,0.012987,0.0032304,2816.5,2460.4,48.826,7.7029,-0.014077
496,-0.014062,0.011029,0.0045101,2836.8,2483.6,48.839,7.7034,-0.001366
500,-0.013539,0.0055344,0.015878,2857.0,2506.9,48.867,7.704,-0.02865
504,-0.0132,0.0070443,0.0029542,2877.3,2530.1,48.908,7.7043,0.019897
508,-0.012686,0.0031585,0.012986,2897.5,2553.3,48.93,7.7048,-0.014475
512,-0.012397,0.0061944,-0.0017236,2917.7,2576.6,48.963,7.7051,0.045589
516,-0.011999,0.0074577,-0.0029706,2938.0,2599.9,48.959,7.7055,0.040908
520,-0.011572,0.0038843,0.0077095,2958.2,2623.1,48.975,7.7059,0.030699
524,-0.011126,0.0015657,0.011352,2978.4,2646.4,49.009,7.7064,0.00961
528,-0.010786,0.0029334,0.0038165,2998.6,2669.7,49.042,7.7067,0.02666
532,-0.010367,-0.002776,0.01969,3018.8,2693.0,49.079,7.7071,-0.017128
536,-0.010285,0.0023224,-0.00063907,3039.0,2716.3,49.12,7.7072,0.03184
540,-0.0098864,-0.0013656,0.011949,3059.2,2739.6,49.144,7.7076,0.014224
544,-0.0096084,0.00063053,0.0038265,3079.3,2762.9,49.178,7.7079,0.029745
548,-0.0092341,-0.0020051,0.012084,3099.5,2786.2,49.208,7.7083,0.010545
552,-0.0090646,-0.00071025,0.0036186,3119.6,2809.6,49.259,7.7084,0.066355
556,-0.0088151,-0.00074249,0.0087953,3139.7,2832.9,49.262,7.7087,-0.015724
560,-0.0085679,0.0001799,0.0044346,3159.9,2856.3,49.296,7.7089,0.027633
564,-0.0083856,-0.0019679,0.0084159,3180.0,2879.7,49.342,7.7091,0.062257
568,-0.0082509,3.9824e-05,0.006613,3200.1,2903.1,49.346,7.7092,-0.020874
572,-0.0080045,0.00018596,0.0053391,3220.1,2926.5,49.377,7.7095,0.021473
576,-0.0077243,-0.00068507,0.0076546,3240.2,2949.9,49.407,7.7098,0.026893
580,-0.007517,0.0010702,0.002417,3260.3,2973.3,49.431,7.71,0.035467
584,-0.0073691,-0.001012,0.0074428,3280.3,2996.7,49.469,7.7101,0.059138
588,-0.0072254,0.0023487,0.00056661,3300.4,3020.2,49.473,7.7103,0.014886
592,-0.0069754,-0.00046376,0.0089662,3320.4,3043.6,49.503,7.7105,0.032713
596,-0.006922,0.0023953,0.0034283,3340.4,3067.1,49.506,7.7106,-0.017894
600,-0.0066691,-6.9981e-05,0.010147,3360.4,3090.6,49.536,7.7108,0.0052539
604,-0.0065746,0.0031868,0.00020026,3380.4,3114.0,49.554,7.7109,0.01742
608,-0.0063889,0.0049149,-0.0013556,3400.4,3137.5,49.551,7.7111,0.021111
612,-0.0061577,0.0030066,0.0056016,3420.4,3161.0,49.565,7.7113,0.024274
616,-0.0061135,0.0032085,0.0076622,3440.4,3184.5,49.566,7.7114,-0.036938
620,-0.0060978,0.0060311,-0.003233,3460.4,3208.0,49.588,7.7114,0.038131
624,-0.0059103,0.003975,0.0045641,3480.4,3231.5,49.598,7.7116,0.033059
628,-0.0056909,0.0010057,0.011507,3500.4,3255.0,49.629,7.7118,0.013351
632,-0.0056971,0.0053042,-0.0017356,3520.3,3278.5,49.64,7.7118,0.011888
636,-0.0056033,0.0077341,-0.0063318,3540.3,3302.0,49.635,7.7119,0.048373
640,-0.0054258,0.0062549,0.0021862,3560.3,3325.5,49.627,7.7121,0.021426
644,-0.0052733,0.0068208,0.0010944,3580.2,3349.1,49.631,7.7122,0.014943
648,-0.0052271,0.010036,-0.0053046,3600.2,3372.6,49.614,7.7123,0.0059694
652,-0.0050193,0.0060942,0.007916,3620.1,3396.1,49.616,7.7125,-0.0046068
656,-0.0049302,0.0067245,0.0030196,3640.1,3419.6,49.635,7.7126,0.0079226
660,-0.0047883,0.0062635,0.0038638,3660.1,3443.2,49.644,7.7127,0.0052853
664,-0.0047049,0.0060701,0.0011929,3680.0,3466.7,49.669,7.7128,0.048933
668,-0.0046916,0.0077686,0.00065266,3700.0,3490.2,49.65,7.7128,-0.018615
672,-0.0046196,0.0070826,4.3921e-05,3719.9,3513.7,49.671,7.7129,0.048557
676,-0.0045342,0.0077586,0.0013537,3739.9,3537.3,49.658,7.713,-0.0051004
680,-0.0045164,0.010861,-0.0069943,3759.8,3560.8,49.651,7.713,0.027396
684,-0.0045109,0.011787,-0.0079007,3779.8,3584.4,49.639,7.713,0.063814
688,-0.0044881,0.010843,-0.002816,3799.7,3607.9,49.626,7.713,0.050847
692,-0.0044414,0.0086808,0.00685,3819.7,3631.4,49.61,7.7131,-0.033445
696,-0.0044464,0.010073,-0.0024016,3839.6,3655.0,49.63,7.7131,0.034391
700,-0.0043871,0.0078872,0.0071069,3859.6,3678.5,49.617,7.7131,-0.033647
704,-0.0043799,0.0074391,0.0012632,3879.5,3702.0,49.656,7.7131,0.052731
708,-0.0043132,0.0066136,0.005984,3899.5,3725.5,49.649,7.7132,-0.018771
712,-0.0043818,0.010285,-0.0057683,3919.4,3749.1,49.649,7.7131,0.016806
716,-0.0042313,0.0090749,0.00065805,3939.4,3772.6,49.638,7.7133,0.010126
720,-0.0041944,0.010417,-0.0047649,3959.3,3796.1,49.643,7.7133,0.049557
724,-0.0042045,0.0090171,-0.00088244,3979.3,3819.7,49.647,7.7133,0.061612
728,-0.0042014,0.012123,-0.0059018,3999.2,3843.2,49.618,7.7133,0.0061667
732,-0.004039,0.0076238,0.0082997,4019.2,3866.7,49.619,7.7135,-0.009039
736,-0.0044249,0.013036,-0.0067402,4039.2,3890.3,49.598,7.7131,-0.039027
740,-0.004333,0.010266,6.2683e-05,4059.1,3913.8,49.606,7.7132,0.036793
744,-0.004431,0.012923,-0.0036116,4079.1,3937.3,49.572,7.7131,-0.028307
748,-0.0043504,0.012819,-0.0037447,4099.0,3960.8,49.565,7.7132,0.01991
752,-0.0042038,0.0082753,0.0071856,4119.0,3984.4,49.58,7.7133,0.02459
756,-0.004113,0.0072622,0.0069784,4139.0,4007.9,49.596,7.7134,-0.0069869
760,-0.0039742,0.0043162,0.0096846,4159.0,4031.4,49.636,7.7135,0.020058
764,-0.0043229,0.0095516,-0.0032657,4178.9,4054.9,49.617,7.7132,-0.043385
768,-0.0043636,0.011555,-0.0090006,4198.9,4078.4,49.614,7.7131,0.050147
772,-0.0043104,0.012876,-0.0051422,4218.9,4102.0,49.568,7.7132,-0.010431
776,-0.0042032,0.012121,-0.0013206,4238.8,4125.5,49.553,7.7133,0.00064605
780,-0.0040788,0.010507,0.00104,4258.8,4149.0,49.561,7.7134,0.02794
784,-0.0039418,0.0033662,0.016944,4278.8,4172.5,49.6,7.7136,0.01098
788,-0.0042396,0.0079257,0.00056384,4298.8,4196.0,49.609,7.7133,-0.026489
792,-0.0041626,0.0053795,0.0043568,4318.7,4219.5,49.64,7.7133,0.044079
796,-0.0041641,0.0075246,-0.0032509,4338.7,4243.1,49.651,7.7133,0.054877
800,-0.0041727,0.0076655,-0.0024063,4358.7,4266.6,49.653,7.7133,0.059495
804,-0.0040764,0.0073866,0.001263,4378.6,4290.1,49.645,7.7134,0.018302
808,-0.004194,0.0098901,-0.0016385,4398.6,4313.7,49.619,7.7133,-0.032826
812,-0.0041733,0.009,0.0022891,4418.5,4337.2,49.614,7.7133,-0.018719
816,-0.0041152,0.0095643,-0.0016783,4438.5,4360.7,49.624,7.7134,0.028741
820,-0.004014,0.005019,0.0090191,4458.4,4384.2,49.649,7.7135,0.034586
824,-0.0040159,0.0082041,-0.0024048,4478.4,4407.8,49.659,7.7135,0.027651
828,-0.00395,0.0058053,0.0036803,4498.3,4431.3,49.675,7.7136,0.046726
832,-0.0039279,0.0082471,-0.0034326,4518.3,4454.8,49.677,7.7136,0.039359
836,-0.0038473,0.0051428,0.0056976,4538.2,4478.4,49.691,7.7137,0.037151
840,-0.0040119,0.010737,-0.0073767,4558.2,4501.9,49.668,7.7135,-0.0039625
844,-0.0040294,0.01009,-0.0050426,4578.1,4525.5,49.669,7.7135,0.065724
848,-0.0039936,0.0081444,0.0019554,4598.1,4549.0,49.667,7.7135,0.040439
852,-0.0039468,0.009657,-0.0010216,4618.0,4572.6,49.657,7.7136,0.0034683
856,-0.0037961,0.0064543,0.0069362,4637.9,4596.1,49.672,7.7137,0.011923
860,-0.0037782,0.0085422,-0.0020874,4657.9,4619.6,49.686,7.7137,0.034248
864,-0.0041041,0.011865,-0.012967,4677.8,4643.2,49.688,7.7134,0.11693
868,-0.0052567,0.033546,-0.055697,4697.7,4666.8,49.522,7.7123,0.042391
872,-0.0082823,0.071474,-0.12552,4717.7,4690.3,49.169,7.7095,0.12847
876,-0.010292,0.10479,-0.15432,4737.7,4713.8,48.605,7.7079,0.10349
880,-0.01262,0.13451,-0.16778,4757.8,4737.1,47.932,7.7061,0.023846
884,-0.01438,0.15215,-0.16308,4778.2,4760.2,47.289,7.7046,0.081334
888,-0.01589,0.15453,-0.13005,4798.7,4783.2,46.705,7.7032,0.031985
892,-0.016943,0.14807,-0.098125,4819.5,4805.9,46.251,7.702,0.0064493
896,-0.0176,0.14184,-0.085467,4840.5,4828.5,45.892,7.7012,0.023773
900,-0.01808,0.1349,-0.074761,4861.6,4851.0,45.566,7.7006,0.0019755
904,-0.018854,0.13813,-0.096596,4882.8,4873.3,45.246,7.6999,0.088524
908,-0.019732,0.14336,-0.10637,4904.2,4895.5,44.831,7.6991,0.040891
912,-0.02085,0.15177,-0.12059,4925.7,4917.5,44.372,7.6981,0.039687
916,-0.022052,0.15964,-0.12891,4947.3,4939.4,43.873,7.6971,0.048254
920,-0.023099,0.16077,-0.11782,4969.2,4961.1,43.373,7.6961,0.013905
924,-0.02396,0.15498,-0.096398,4991.2,4982.6,42.93,7.6951,-0.028769
928,-0.024361,0.14356,-0.076062,5013.4,5003.9,42.599,7.6945,0.014249
932,-0.024561,0.13813,-0.076933,5035.7,5025.1,42.294,7.6942,0.022161
936,-0.024615,0.12924,-0.066234,5058.2,5046.1,42.01,7.694,0.016321
940,-0.024663,0.12605,-0.071119,5080.7,5067.1,41.728,7.6939,0.0080034
944,-0.024669,0.12309,-0.074641,5103.4,5087.9,41.451,7.6938,0.051865
948,-0.024585,0.11616,-0.062715,5126.2,5108.5,41.176,7.6938,0.019931
952,-0.024344,0.11045,-0.058715,5149.1,5129.1,40.935,7.6939,0.021866
956,-0.024012,0.10295,-0.049347,5172.1,5149.5,40.715,7.6942,0.0027439
960,-0.023719,0.098115,-0.047776,5195.2,5169.9,40.507,7.6944,-0.019497
964,-0.023233,0.089439,-0.03749,5218.4,5190.1,40.338,7.6948,-0.0019499
968,-0.022705,0.083342,-0.035453,5241.7,5210.3,40.188,7.6952,-0.0012418
972,-0.022082,0.071746,-0.019508,5265.0,5230.3,40.083,7.6958,0.0049839
976,-0.021429,0.066491,-0.023327,5288.4,5250.4,39.996,7.6964,0.011199
980,-0.02075,0.060423,-0.020389,5311.9,5270.3,39.909,7.697,0.012289
984,-0.020077,0.054932,-0.018838,5335.3,5290.2,39.838,7.6976,0.029328
988,-0.019444,0.050046,-0.014341,5358.9,5310.1,39.757,7.6982,-0.014516
992,-0.018765,0.044441,-0.011889,5382.4,5329.9,39.715,7.6989,0.025073
996,-0.018074,0.037271,-0.002295,5406.0,5349.7,39.68,7.6995,-0.0057919
1000,-0.017405,0.031351,-0.0012836,5429.6,5369.5,39.685,7.7002,0.034177
1004,-0.016778,0.023243,0.0077641,5453.3,5389.2,39.707,7.7008,0.031518
1008,-0.016121,0.017655,0.0093232,5476.9,5409.0,39.744,7.7014,0.023753
1012,-0.01557,0.01519,0.0073947,5500.5,5428.8,39.761,7.7019,-0.01711
1016,-0.015063,0.013673,0.0010269,5524.2,5448.5,39.795,7.7024,0.049523
1020,-0.014486,0.0075637,0.013893,5547.8,5468.3,39.82,7.703,0.0042234
1024,-0.013997,0.0074239,0.0061029,5571.5,5488.0,39.858,7.7035,0.014426
1028,-0.013439,0.0030882,0.014612,5595.1,5507.8,39.892,7.7041,-0.0094584
1032,-0.012994,0.00033433,0.012259,5618.7,5527.6,39.964,7.7045,0.048397
1036,-0.012512,-0.0044658,0.02217,5642.3,5547.4,40.018,7.705,-0.015633
1040,-0.012182,-0.0053732,0.013542,5666.0,5567.2,40.109,7.7053,0.057551
1044,-0.011801,-0.0093888,0.020672,5689.5,5587.0,40.183,7.7057,0.036029
1048,-0.01143,-0.01201,0.025002,5713.1,5606.9,40.254,7.7061,-0.026107
1052,-0.01113,-0.013345,0.022955,5736.6,5626.8,40.342,7.7064,-0.014698
1056,-0.010899,-0.010362,0.010204,5760.1,5646.8,40.416,7.7066,0.034512
1060,-0.010602,-0.0088574,0.0075535,5783.6,5666.7,40.463,7.7069,0.051757
1064,-0.010229,-0.012462,0.020252,5807.1,5686.7,40.517,7.7073,0.01377
1068,-0.0099615,-0.011499,0.016497,5830.6,5706.7,40.577,7.7075,-0.0082794
1072,-0.0097359,-0.01141,0.012473,5854.0,5726.7,40.656,7.7078,0.058201
1076,-0.0094326,-0.011164,0.013821,5877.4,5746.8,40.706,7.7081,0.024005
